route_id,service_id,trip_id,trip_headsign,trip_short_name,direction_id,block_id,shape_id,wheelchair_accessible,bikes_allowed
16,1228,1214848,Transway1A,Tri519459,0,1032,165445,0,0
16,1229,1214849,Transway1A,Tri519459,0,1179,165445,0,0
16,1230,1214850,Transway1A,Tri519459,0,1328,165445,0,0
16,1231,1214851,Transway1A,Tri519459,0,1478,165445,0,0
16,1232,1214852,Transway1A,Tri519459,0,1627,165445,0,0
16,1228,1214853,Transway1A,Tri519460,0,1033,165445,0,0
16,1229,1214854,Transway1A,Tri519460,0,1180,165445,0,0
16,1230,1214855,Transway1A,Tri519460,0,1329,165445,0,0
16,1231,1214856,Transway1A,Tri519460,0,1479,165445,0,0
16,1232,1214857,Transway1A,Tri519460,0,1628,165445,0,0
16,1228,1214858,Transway1A,Tri519461,0,1031,165445,0,0
16,1229,1214859,Transway1A,Tri519461,0,1178,165445,0,0
16,1230,1214860,Transway1A,Tri519461,0,1327,165445,0,0
16,1231,1214861,Transway1A,Tri519461,0,1477,165445,0,0
16,1232,1214862,Transway1A,Tri519461,0,1626,165445,0,0
16,1228,1214863,Transway1A,Tri519462,0,1032,165445,0,0
16,1229,1214864,Transway1A,Tri519462,0,1179,165445,0,0
16,1230,1214865,Transway1A,Tri519462,0,1328,165445,0,0
16,1231,1214866,Transway1A,Tri519462,0,1478,165445,0,0
16,1232,1214867,Transway1A,Tri519462,0,1627,165445,0,0
16,1228,1214868,Transway1A,Tri519463,0,1033,165445,0,0
16,1229,1214869,Transway1A,Tri519463,0,1180,165445,0,0
16,1230,1214870,Transway1A,Tri519463,0,1329,165445,0,0
16,1231,1214871,Transway1A,Tri519463,0,1479,165445,0,0
16,1232,1214872,Transway1A,Tri519463,0,1628,165445,0,0
16,1228,1214873,Transway1A,Tri519464,0,1031,165445,0,0
16,1229,1214874,Transway1A,Tri519464,0,1178,165445,0,0
16,1230,1214875,Transway1A,Tri519464,0,1327,165445,0,0
16,1231,1214876,Transway1A,Tri519464,0,1477,165445,0,0
16,1232,1214877,Transway1A,Tri519464,0,1626,165445,0,0
16,1228,1214878,Transway1A,Tri519465,0,1032,165445,0,0
16,1229,1214879,Transway1A,Tri519465,0,1179,165445,0,0
16,1230,1214880,Transway1A,Tri519465,0,1328,165445,0,0
16,1231,1214881,Transway1A,Tri519465,0,1478,165445,0,0
16,1232,1214882,Transway1A,Tri519465,0,1627,165445,0,0
16,1228,1214883,Transway1A,Tri519466,0,1033,165445,0,0
